scenario_code,time_s,link_id,travel_time,speed,volume,queue_delay,veh_delay,stops,occupancy,queue_length,max_queue_length,event_active,event_exposure,event_intensity,lanes_blocked,tt_missing_flag,speed_missing_flag,volume_missing_flag,event_link,,,,
SC0822,1200-1500,L6,282.63,9.35,14,426.42,252.79,4.36,0.9725,3.33,82.12,1,0.223,0.075,0,0,0,0,L19,,,,
SC0822,1200-1500,L13,21.18,58.46,110,106.06,4.66,0.18,0.0698,0,0,1,0.607,0.075,0,0,0,0,L19,,,,
SC0822,1200-1500,L16,227.58,26.7,41,302.47,188.21,2.46,0.7889,196.28,300.46,1,0.223,0.075,0,0,0,0,L19,,,,
SC0822,1200-1500,L17,83.53,35.95,130,97.22,58.92,1.25,0.1641,1.94,31.38,1,0.368,0.075,0,0,0,0,L19,,,,
SC0822,1200-1500,L18,26.46,45.61,52,304.46,2.74,0,0.0504,0,0,1,0.607,0.075,0,0,0,0,L19,,,,
SC0822,1200-1500,L19,24.5,44.73,63,82.59,1.42,0,0.0667,0,0,1,1,0.075,0,0,0,0,L19,,,,
SC0822,1500-1800,L1,248.52,32.68,98,255.34,230.13,3.36,0.4832,438.22,502.29,1,0.368,0.075,0,0,0,0,L19,,,,
SC0822,1500-1800,L3,324.98,34.99,37,434.64,295.41,4.92,0.448,0,0,1,0.135,0.075,0,0,0,0,L19,,,,
SC0822,1500-1800,L6,552.24,16.01,28,781.08,525.8,10.43,0.5326,115.21,196.81,1,0.223,0.075,0,0,0,0,L19,,,,
SC0822,1500-1800,L13,19.47,61.61,104,209.83,3.48,0.07,0.0597,0,0,1,0.607,0.075,0,0,0,0,L19,,,,
SC0822,1500-1800,L16,316.57,29.45,42,487.19,278.19,4.28,0.6552,324.48,398.02,1,0.223,0.075,0,0,0,0,L19,,,,
SC0822,1500-1800,L17,99.78,36.18,135,159.61,76.86,1.13,0.7444,2.8,44.06,1,0.368,0.075,0,0,0,0,L19,,,,
SC0822,1500-1800,L18,28.19,41.32,64,462.86,4.34,0,0.0613,0,0,1,0.607,0.075,0,0,0,0,L19,,,,
SC0822,1500-1800,L19,22.49,50.54,30,408.13,1.28,0,0.0254,0,0,1,1,0.075,0,0,0,0,L19,,,,
SC0822,1800-2100,L1,278.25,24.43,51,262.82,262.47,4.11,0.5027,108.59,339.24,0,0.368,0.075,0,0,0,0,L19,,,,
SC0822,1800-2100,L3,414.76,34.42,39,588.28,385.38,8.18,0.5237,0,0,0,0.135,0.075,0,0,0,0,L19,,,,
SC0822,1800-2100,L6,675.37,22.44,36,988.28,645.35,15,0.9681,182.98,243.61,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,1800-2100,L13,22.32,54.78,58,312.15,4.4,0.18,0.0491,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,1800-2100,L16,426.67,24.26,44,740.4,384.83,5.6,0.4592,281.52,354.23,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,1800-2100,L17,41.4,41.26,62,216.62,19.53,0.46,0.3139,0,0,0,0.368,0.075,0,0,0,0,L19,,,,
SC0822,1800-2100,L18,29.19,40.14,56,602.02,4.79,0,0.0746,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,1800-2100,L19,22.43,49.75,36,808.62,1.76,0,0.0332,0,0,0,1,0.075,0,0,0,0,L19,,,,
SC0822,2100-2400,L3,436.07,35.4,38,670.74,405.47,9.06,0.409,0,0,0,0.135,0.075,0,0,0,0,L19,,,,
SC0822,2100-2400,L6,693.27,27.48,37,1120.37,664.89,13.78,0.9921,250.41,263.94,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,2100-2400,L13,21.43,50.06,30,726.56,0.71,0,0.0261,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,2100-2400,L16,374.73,25.78,42,898.94,334.72,5.5,0.439,207.77,324.78,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,2100-2400,L17,25.42,54.7,3,876.77,0.13,0,0.0016,0,0,0,0.368,0.075,0,0,0,0,L19,,,,
SC0822,2100-2400,L18,28.71,40.64,62,761.47,4.65,0,0.0609,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,2100-2400,L19,22.8,53,19,1125.3,1.79,0,0.0138,0,0,0,1,0.075,0,0,0,0,L19,,,,
SC0822,2400-2700,L3,286.83,37.69,27,863.31,258.3,4.38,0.7839,0,0,0,0.135,0.075,0,0,0,0,L19,,,,
SC0822,2400-2700,L6,769.07,21,35,1294.32,739.08,12.94,0.5355,255.1,256.89,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,2400-2700,L13,20.37,50.52,40,895.54,1.24,0,0.0364,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,2400-2700,L16,182.18,23.46,38,966.2,147.61,2.51,0.4346,30.62,168.29,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,2400-2700,L17,27.93,30.58,6,1095.1,0.12,0,0.0485,0,0,0,0.368,0.075,0,0,0,0,L19,,,,
SC0822,2400-2700,L18,25.73,43.19,58,908.63,3.29,0,0.0782,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,2400-2700,L19,23.73,46.83,22,1301.05,2.49,0,0.0179,0,0,0,1,0.075,0,0,0,0,L19,,,,
SC0822,2700-3000,L3,33.42,40,14,659.52,5.75,0,0.0144,0,0,0,0.135,0.075,0,0,0,0,L19,,,,
SC0822,2700-3000,L6,701.53,26.04,47,1474.1,670.98,14.38,1,254.5,257.53,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,2700-3000,L13,20.28,53.38,22,1002.55,0.43,0,0.0165,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,2700-3000,L16,38.22,35.53,18,1144.84,5.7,0,0.0789,0,0,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,2700-3000,L17,24.84,29.76,3,1222.18,0.04,0,0.1792,0,0,0,0.368,0.075,0,0,0,0,L19,,,,
SC0822,2700-3000,L18,26.28,45.02,36,964.02,3.83,0,0.0386,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,2700-3000,L19,25.41,43.41,26,1521.76,3.91,0,0.0189,0,0,0,1,0.075,0,0,0,0,L19,,,,
SC0822,3000-3300,L3,37.81,26.08,9,669.36,9.84,0,0.3356,0,0,0,0.135,0.075,0,0,0,0,L19,,,,
SC0822,3000-3300,L6,828.59,25.1,43,1689.11,798.42,13,0.9552,248.88,257.15,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,3000-3300,L13,21.07,50.3,38,1132.1,1.93,0.03,0.0242,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,3000-3300,L16,41.44,34.03,28,1379.14,8.49,0.26,0.0559,0,0,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,3000-3300,L17,27.19,33.8,10,1349.89,1.03,0,0.1211,0,0,0,0.368,0.075,0,0,0,0,L19,,,,
SC0822,3000-3300,L18,26.95,44.62,57,1120.8,4.7,0,0.0445,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,3000-3300,L19,25.09,42.61,29,1672.08,1.63,0,0.0245,0,0,0,1,0.075,0,0,0,0,L19,,,,
SC0822,3300-3600,L3,39.19,30.42,5,382.33,11.29,0,0.0048,0,0,0,0.135,0.075,0,0,0,0,L19,,,,
SC0822,3300-3600,L6,813.09,25.75,38,1908.5,782.79,14.13,0.989,245.75,257.56,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,3300-3600,L13,22.9,47.59,29,1087,1.68,0.03,0.0238,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,3300-3600,L16,34.69,32.43,7,1541.79,0.99,0,0.3125,0,0,0,0.223,0.075,0,0,0,0,L19,,,,
SC0822,3300-3600,L17,25.58,22.96,14,1539.27,0.29,0,0.266,0,0,0,0.368,0.075,0,0,0,0,L19,,,,
SC0822,3300-3600,L18,31.26,37.91,41,1127.56,6.25,0,0.0505,0,0,0,0.607,0.075,0,0,0,0,L19,,,,
SC0822,3300-3600,L19,24.99,47.73,26,2018.7,2.57,0,0.0202,0,0,0,1,0.075,0,0,0,0,L19,,,,
SC0823,600-900,L1,60.58,57.7,118,2.47,43.15,0.8,0.0654,0,0,1,0.368,0.15,0,0,0,0,L19,,,,
SC0823,600-900,L3,54.25,32.07,20,56.23,25.05,0.5,0.1873,0,0,1,0.135,0.15,0,0,0,0,L19,,,,
SC0823,600-900,L6,30.11,18.62,10,40.19,2.24,0,0.0262,0,0,1,0.223,0.15,0,0,0,0,L19,,,,
SC0823,600-900,L13,20.75,66.86,128,0.67,5.83,0.26,0.0653,0,0,1,0.607,0.15,0,0,0,0,L19,,,,
SC0823,600-900,L16,43.17,32.12,29,2.42,8.5,0.27,0.412,0.04,9,1,0.223,0.15,0,0,0,0,L19,,,,
SC0823,600-900,L17,44.16,42.09,91,31.91,21.4,0.35,0.3884,0,0,1,0.368,0.15,0,0,0,0,L19,,,,
SC0823,600-900,L18,19.39,60.71,38,37.32,0.61,0,0.0218,0,0,1,0.607,0.15,0,0,0,0,L19,,,,
SC0823,600-900,L19,26.07,46.27,55,18.31,1.55,0,0.0466,0,0,1,1,0.15,0,0,0,0,L19,,,,
SC0823,900-1200,L1,144.43,45.64,125,8.67,127,2.16,0.2353,4.98,51.67,1,0.368,0.15,0,0,0,0,L19,,,,
SC0823,900-1200,L3,104.22,34.9,40,144.49,75.77,0.9,0.3713,0,0,1,0.135,0.15,0,0,0,0,L19,,,,
SC0823,900-1200,L6,167.76,7.74,11,231.43,137.1,2.7,0.3865,0,0,1,0.223,0.15,0,0,0,0,L19,,,,
SC0823,900-1200,L13,46.38,58.64,172,25.68,30.81,1.35,0.1027,0,0,1,0.607,0.15,0,0,0,0,L19,,,,
SC0823,900-1200,L16,127.48,29.05,55,157.56,91.15,1.25,0.7249,62.1,149.8,1,0.223,0.15,0,0,0,0,L19,,,,
SC0823,900-1200,L17,62.83,38.07,131,71.06,39.5,0.72,0.7228,0,0,1,0.368,0.15,0,0,0,0,L19,,,,
SC0823,900-1200,L18,23.08,51.23,69,129.32,1.93,0,0.055,0,0,1,0.607,0.15,0,0,0,0,L19,,,,
SC0823,900-1200,L19,24.09,44.61,82,71.8,1.32,0,0.0714,0,0,1,1,0.15,0,0,0,0,L19,,,,
SC0823,1200-1500,L1,237.05,28.79,109,66.64,218.64,3.82,0.4456,249.97,378.66,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,1200-1500,L3,204.59,36.03,39,314.7,177.04,2.11,0.189,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0823,1200-1500,L6,373.37,7.97,12,482.68,342.39,6.83,0.602,30.83,122.78,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,1200-1500,L13,69.71,55.53,175,60.3,53.67,2.17,0.1135,17.41,68.76,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,1200-1500,L16,103.84,25.35,51,252.25,65.91,1.16,0.7391,39.14,137.25,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,1200-1500,L17,105.91,34.75,118,117.93,83.37,1.22,0.7819,19.16,94.98,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,1200-1500,L18,26.23,45.49,71,278.92,2.96,0,0.0809,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,1200-1500,L19,23.88,44.29,71,147.6,1.74,0,0.0642,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0823,1500-1800,L1,261.65,22.91,101,191.83,243.82,4.25,0.6569,215.58,386.08,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,1500-1800,L3,314.62,33.63,39,456.17,285.91,5.08,0.4091,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0823,1500-1800,L6,639.94,12.64,32,791.16,611.31,12.94,0.8433,141.61,214.44,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,1500-1800,L13,80.49,51.33,69,208.52,63.33,3.82,0.0579,15.06,69.6,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,1500-1800,L16,152.27,28.23,49,483.37,111.64,1.88,0.3058,45.9,108.13,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,1500-1800,L17,170.95,33.08,114,226.83,148.09,2.41,0.4316,101.6,213.97,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,1500-1800,L18,30.34,38.7,64,446.99,5.06,0,0.0678,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,1500-1800,L19,23.4,46.22,71,335.99,1.07,0,0.0761,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0823,1800-2100,L1,263.36,32.11,5,348.44,243.2,3.57,0.1968,3.66,18.87,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,1800-2100,L3,429.74,34.85,38,612.05,400.12,8.75,0.7362,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0823,1800-2100,L6,685.96,26.49,44,975.02,658.17,12.82,0.462,194.57,225.11,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,1800-2100,L13,22.25,49.53,33,532.68,1.71,0.06,0.0329,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,1800-2100,L16,117.35,25.81,38,606.36,77.72,1.22,0.0871,23.3,112.05,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,1800-2100,L17,216.98,32.75,86,343.46,193.13,3.43,0.4387,4.96,27.73,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,1800-2100,L18,26.71,45.81,60,559.42,2.57,0,0.07,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,1800-2100,L19,27.35,40.94,41,855.82,5.59,0,0.0383,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0823,2100-2400,L3,494.18,28.15,34,735.6,465.4,10.19,0.0909,0.27,10.77,0,0.135,0.15,0,0,0,0,L19,,,,
SC0823,2100-2400,L6,682.47,28.74,42,1090.84,652.72,12.52,0.354,225.88,256.81,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,2100-2400,L13,22.69,48.65,31,636.01,2.17,0.06,0.0257,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,2100-2400,L16,68.89,23.34,36,798.22,32.79,0.44,0.4998,1.83,25.2,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,2100-2400,L17,29.15,37.22,4,659.31,1.06,0,0.0037,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,2100-2400,L18,29.75,39.1,53,634.58,5.68,0,0.06,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,2100-2400,L19,23.75,48.01,25,1122.17,2.88,0,0.0193,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0823,2400-2700,L3,374.71,33.32,38,775.98,345.2,5.39,0.4057,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0823,2400-2700,L6,672.38,25.26,30,1318.08,643.02,14.41,0.9925,252.53,257.32,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,2400-2700,L13,24.41,45.15,36,794,2.7,0,0.0348,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,2400-2700,L16,61.94,27.78,18,917.34,24.54,0.28,0.2068,0,0,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,2400-2700,L17,24.16,33.84,3,923.75,0.18,0,0.004,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,2400-2700,L18,29.44,40.66,56,778.26,5.96,0,0.0659,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,2400-2700,L19,24.4,47.72,23,1332.5,2.73,0,0.017,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0823,2700-3000,L3,63.8,33.91,14,644.42,36.04,0.21,0.0225,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0823,2700-3000,L6,763.31,28.36,54,1493.46,731.82,14.96,1,253.6,264.42,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,2700-3000,L13,20.85,48.93,24,858.45,0.59,0,0.0158,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,2700-3000,L16,45.2,31.07,22,1061.01,9.4,0,0.075,0,0,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,2700-3000,L17,27.38,22,4,1065.22,0.08,0,0.0192,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,2700-3000,L18,26.52,42.45,47,926.37,4.09,0,0.0417,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,2700-3000,L19,24.93,47.49,32,1493.31,1.45,0,0.0255,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0823,3000-3300,L3,37.78,43.81,5,419.82,10.33,0,0.004,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0823,3000-3300,L6,865.5,22.38,38,1699.44,832.99,18.08,0.9876,245.98,263.46,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,3000-3300,L13,20.48,50.96,36,1033.21,0.82,0,0.0249,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,3000-3300,L16,52.64,23.79,31,1487.86,21.1,0.5,0.5107,0,0,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,3000-3300,L17,25.66,28.06,11,1471.39,0.45,0,0.2252,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,3000-3300,L18,26.69,45.86,54,1134.34,3.57,0,0.0531,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,3000-3300,L19,26.5,41.62,32,1688.73,3.72,0,0.0266,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0823,3300-3600,L1,16.58,63.07,1,1851.1,0.56,0,0.0008,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,3300-3600,L3,32.71,44.84,5,443.97,5.56,0,0.0076,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0823,3300-3600,L6,848.98,22.6,29,1866.66,820.15,18.86,0.8363,250.39,256.36,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,3300-3600,L13,18.47,58.21,31,1118.48,0.69,0,0.0226,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,3300-3600,L16,42.79,26.71,21,1605.68,9.68,0.23,0.6243,0,0,0,0.223,0.15,0,0,0,0,L19,,,,
SC0823,3300-3600,L17,25.89,40.02,10,1605.04,0.64,0,0.0175,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0823,3300-3600,L18,24.29,44.31,39,1078.18,2.31,0,0.0444,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0823,3300-3600,L19,25.35,44.8,19,1825.87,1.55,0,0.0186,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0824,600-900,L1,57.56,57.85,117,2.49,40.23,0.78,0.0651,0,0,1,0.368,0.15,0,0,0,0,L19,,,,
SC0824,600-900,L3,57.62,30.79,20,62.55,28.28,0.54,0.3123,0,0,1,0.135,0.15,0,0,0,0,L19,,,,
SC0824,600-900,L6,30.43,16.25,11,47.39,1.97,0,0.1516,0,0,1,0.223,0.15,0,0,0,0,L19,,,,
SC0824,600-900,L13,22.54,67.59,123,0.7,7.63,0.3,0.0628,0,0,1,0.607,0.15,0,0,0,0,L19,,,,
SC0824,600-900,L16,42.86,30.74,32,2.2,8.24,0.19,0.3986,0,0,1,0.223,0.15,0,0,0,0,L19,,,,
SC0824,600-900,L17,47.42,40.19,85,40.6,24.57,0.39,0.444,0,0,1,0.368,0.15,0,0,0,0,L19,,,,
SC0824,600-900,L18,19.36,60.25,38,37.45,0.56,0,0.0223,0,0,1,0.607,0.15,0,0,0,0,L19,,,,
SC0824,600-900,L19,25.35,46.33,54,22.88,1.24,0,0.0498,0,0,1,1,0.15,0,0,0,0,L19,,,,
SC0824,900-1200,L1,135.66,46.57,129,7.42,118.36,2.18,0.2699,9.65,113.74,1,0.368,0.15,0,0,0,0,L19,,,,
SC0824,900-1200,L3,100.68,35.79,39,145.12,72.19,0.85,0.4113,0,0,1,0.135,0.15,0,0,0,0,L19,,,,
SC0824,900-1200,L6,210.61,6.25,8,251.38,177.42,1.57,0.9625,0.16,13.89,1,0.223,0.15,0,0,0,0,L19,,,,
SC0824,900-1200,L13,50.88,60.21,175,21.27,35.37,1.21,0.1006,1.15,21.63,1,0.607,0.15,0,0,0,0,L19,,,,
SC0824,900-1200,L16,123.91,28.13,46,159.04,88.03,1.23,0.7846,71.78,192.08,1,0.223,0.15,0,0,0,0,L19,,,,
SC0824,900-1200,L17,71.74,36.63,136,73.46,48.1,0.93,0.6706,0.1,9.7,1,0.368,0.15,0,0,0,0,L19,,,,
SC0824,900-1200,L18,23.86,48.67,64,129.55,2.49,0,0.0503,0,0,1,0.607,0.15,0,0,0,0,L19,,,,
SC0824,900-1200,L19,26.76,44.32,94,54,1.52,0,0.0798,0,0,1,1,0.15,0,0,0,0,L19,,,,
SC0824,1200-1500,L1,227.09,26.42,109,72.97,208.71,3.91,0.3804,253.22,327.11,1,0.368,0.15,0,0,0,0,L19,,,,
SC0824,1200-1500,L3,233.29,34.94,40,330.28,205.42,2.63,0.401,0,0,1,0.135,0.15,0,0,0,0,L19,,,,
SC0824,1200-1500,L6,422.95,15.94,15,538.65,395.48,5.47,1,36.51,127,1,0.223,0.15,0,0,0,0,L19,,,,
SC0824,1200-1500,L13,69.66,56.3,157,64.79,53.68,2.57,0.1006,8.09,44.41,1,0.607,0.15,0,0,0,0,L19,,,,
SC0824,1200-1500,L16,225.37,30.33,45,294.61,185.87,2.29,0.3863,183.99,260.01,1,0.223,0.15,0,0,0,0,L19,,,,
SC0824,1200-1500,L17,111.18,37.31,123,131.27,88.49,1.42,0.4626,34.65,116.99,1,0.368,0.15,0,0,0,0,L19,,,,
SC0824,1200-1500,L18,25.67,41.6,74,277.6,2.58,0,0.0718,0,0,1,0.607,0.15,0,0,0,0,L19,,,,
SC0824,1200-1500,L19,24.73,43.35,79,107.59,1.42,0,0.0727,0,0,1,1,0.15,0,0,0,0,L19,,,,
SC0824,1500-1800,L1,256.84,31.1,108,195.28,238.52,4.11,0.5249,214.48,337.56,0,0.368,0.15,0,0,0,0,L19,,,,
SC0824,1500-1800,L3,314.57,34.35,39,444.05,284.79,4.07,0.7072,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0824,1500-1800,L6,638.72,7.47,23,751.67,607.92,11.11,0.523,173.36,254.85,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,1500-1800,L13,63.03,51.67,82,239.49,46.06,2.21,0.0685,0.97,25.01,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,1500-1800,L16,317.38,26.53,42,527.71,278.25,3.65,0.3237,248.73,307.2,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,1500-1800,L17,169.89,36.3,126,213.98,147.07,2.38,0.7024,128.26,283.01,0,0.368,0.15,0,0,0,0,L19,,,,
SC0824,1500-1800,L18,30.38,35.91,68,417.24,6.56,0,0.083,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,1500-1800,L19,22.69,45.19,54,318.68,1.18,0,0.0619,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0824,1800-2100,L1,291.52,23.81,13,371.1,272.63,4.45,0.2123,5.7,30.69,0,0.368,0.15,0,0,0,0,L19,,,,
SC0824,1800-2100,L3,431.99,33.57,38,618.63,402.06,8.44,0.511,0.15,11.5,0,0.135,0.15,0,0,0,0,L19,,,,
SC0824,1800-2100,L6,646.27,26.62,43,979,618.95,13.73,0.9803,250.31,257.26,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,1800-2100,L13,22.65,48.09,38,487.99,1.41,0,0.0361,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,1800-2100,L16,301.64,22.98,50,700.34,261.42,3.91,0.4513,248.19,405.95,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,1800-2100,L17,182.59,30.87,75,326.34,159.53,2.41,0.4327,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0824,1800-2100,L18,26.5,33.62,60,533.76,2.54,0,0.0857,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,1800-2100,L19,24.89,48.96,36,904.45,3.99,0,0.0308,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0824,2100-2400,L3,547.67,35.01,37,754,517.73,11.53,0.3733,0.14,6.6,0,0.135,0.15,0,0,0,0,L19,,,,
SC0824,2100-2400,L6,784.27,22.16,31,1139.49,755.34,14.13,0.9572,250.06,255.1,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,2100-2400,L13,21.14,47.07,38,594.71,1.19,0,0.0377,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,2100-2400,L16,197.13,25.76,45,782.5,161.61,2.71,0.7616,55.01,210.67,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,2100-2400,L17,29.57,32.25,3,733.73,0,0,0.0046,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0824,2100-2400,L18,29.34,42.79,71,621.66,5.98,0,0.0887,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,2100-2400,L19,23.44,42.17,20,1160.13,3.2,0,0.0161,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0824,2400-2700,L3,456.29,31.68,24,726.66,426.8,8.41,0.032,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0824,2400-2700,L6,834.93,18.66,30,1341.55,805.82,12.15,0.9679,250.69,257.11,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,2400-2700,L13,21.04,51.7,31,720.57,1.31,0,0.0214,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,2400-2700,L16,49.86,31.05,23,894.26,16.59,0.3,0.2181,0,0,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,2400-2700,L17,27.4,25.42,4,690.95,0.31,0,0.0056,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0824,2400-2700,L18,24,48.05,48,717.02,2.38,0,0.0386,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,2400-2700,L19,22.21,55.13,17,1362.49,1.11,0,0.011,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0824,2700-3000,L3,118.62,24.17,12,714.18,91.21,0.91,0.0214,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0824,2700-3000,L6,764.15,26.75,51,1548.15,733.5,12.66,1,230.8,256.22,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,2700-3000,L13,20.22,51.27,32,721.42,0.57,0,0.0192,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,2700-3000,L16,43.12,40.5,22,1162.78,9.56,0.28,0.0241,0,0,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,2700-3000,L17,25,44.56,5,876.67,0.45,0,0.0053,0,0,0,0.368,0.15,0,0,0,0,L19,,,,
SC0824,2700-3000,L18,25.96,48.52,42,758.45,2.45,0,0.0286,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,2700-3000,L19,22.74,41.03,32,1553.55,2.17,0,0.0296,0,0,0,1,0.15,0,0,0,0,L19,,,,
SC0824,3000-3300,L3,40.39,33.41,13,474.2,13.27,0,0.0144,0,0,0,0.135,0.15,0,0,0,0,L19,,,,
SC0824,3000-3300,L6,672.97,25.96,46,1739.29,642.21,12.31,0.9854,253.21,263.08,0,0.223,0.15,0,0,0,0,L19,,,,
SC0824,3000-3300,L13,21.82,52.59,22,965.27,0.87,0,0.0158,0,0,0,0.607,0.15,0,0,0,0,L19,,,,
SC0824,3000-3300,L16,47.8,31.88,21,1372.37,11.19,0.21,0.044,0,0,0,0.223,0.15,0,0,0,0,L19,,,,
